,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Make,Fuel_Type_Diesel,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Age,KM_Per_Year
177,185,Renault Lodgy 110PS RxZ 8 Seater,Mumbai,2015,25000,First,19.98,1461.0,108.5,8.0,6.75,Renault,1,0,0,1,11,2272.73
178,186,Mercedes-Benz E-Class E250 CDI Avantgrade,Bangalore,2014,37382,First,13.0,2143.0,201.1,5.0,32.0,Mercedes-Benz,1,0,1,0,12,3115.17
179,187,Maruti Baleno Alpha,Kochi,2017,24773,First,21.4,1197.0,83.1,5.0,7.5,Maruti,0,1,0,1,9,2752.56
180,188,Hyundai Verna 1.6 SX,Delhi,2012,62000,First,22.32,1582.0,126.32,5.0,4.6,Hyundai,1,0,0,1,14,4428.57
181,189,Hyundai i10 Magna 1.1,Kochi,2017,52340,First,19.81,1086.0,68.05,5.0,4.04,Hyundai,0,1,0,1,9,5815.56
182,190,Mahindra Scorpio 1.99 S10 4WD,Kochi,2016,56739,First,15.4,1997.0,120.0,7.0,10.31,Mahindra,1,0,0,1,10,5673.9
183,191,Land Rover Range Rover 2.2L Dynamic,Coimbatore,2018,36091,First,12.7,2179.0,187.7,5.0,55.76,Land,1,0,1,0,8,4511.38
184,192,Ford Figo Diesel ZXI,Chennai,2010,120000,First,20.0,1399.0,68.0,5.0,2.6,Ford,1,0,0,1,16,7500.0
185,193,Maruti Ertiga ZDI,Mumbai,2016,33000,First,25.47,1248.0,88.5,7.0,8.5,Maruti,1,0,0,1,10,3300.0
186,194,Honda City 1.5 GXI,Ahmedabad,2007,60006,First,12.8,1493.0,100.0,5.0,2.95,Honda,0,1,0,1,19,3158.21
187,195,Honda Amaze S i-Dtech,Kolkata,2014,52000,First,25.8,1498.0,98.6,5.0,3.5,Honda,1,0,0,1,12,4333.33
188,196,Hyundai i10 Magna,Jaipur,2015,43571,First,20.36,1197.0,78.9,5.0,3.55,Hyundai,0,1,0,1,11,3961.0
189,197,Honda Amaze S i-Dtech,Kolkata,2013,50000,First,25.8,1498.0,98.6,5.0,3.25,Honda,1,0,0,1,13,3846.15
190,198,Skoda Laura Ambiente,Hyderabad,2008,113000,First,17.5,1896.0,106.0,5.0,4.5,Skoda,1,0,0,1,18,6277.78
191,199,Renault Duster 85PS Diesel RxL,Delhi,2014,90000,First,19.87,1461.0,83.8,5.0,5.35,Renault,1,0,0,1,12,7500.0
192,200,Mahindra NuvoSport N6,Chennai,2017,29000,Second,17.45,1493.0,100.0,7.0,6.5,Mahindra,1,0,0,1,9,3222.22
193,201,Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,2016,20000,First,24.3,1248.0,88.5,5.0,9.0,Maruti,1,0,0,1,10,2000.0
194,202,Hyundai i20 Asta Option 1.2,Kochi,2016,61012,First,18.6,1197.0,81.83,5.0,6.0,Hyundai,0,1,0,1,10,6101.2
195,203,Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459,First,14.7,1390.0,85.0,5.0,2.75,Skoda,0,1,0,1,17,5144.65
196,204,Tata Indigo eCS GLX,Pune,2010,70500,First,15.64,1193.0,64.1,5.0,1.5,Tata,0,1,0,1,16,4406.25
197,205,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2015,64103,First,15.73,1968.0,174.33,5.0,19.9,Audi,1,0,1,0,11,5827.55
198,206,Skoda Octavia Elegance 1.8 TSI AT,Mumbai,2014,76000,First,14.7,1798.0,177.5,5.0,10.0,Skoda,0,1,1,0,12,6333.33
199,207,Toyota Etios Liva GD SP,Delhi,2014,104000,First,23.59,1364.0,67.06,5.0,3.0,Toyota,1,0,0,1,12,8666.67
200,208,Maruti Swift 1.3 VXi,Kolkata,2010,42001,First,16.1,1197.0,74.0,5.0,2.11,Maruti,0,1,0,1,16,2625.06
201,209,Mercedes-Benz B Class B180,Kochi,2014,37245,First,14.8,1595.0,120.7,5.0,11.96,Mercedes-Benz,0,1,1,0,12,3103.75
202,210,Honda Amaze S Diesel,Kolkata,2013,45000,First,27.4,1498.0,98.6,5.0,3.25,Honda,1,0,0,1,13,3461.54
203,211,Hyundai Verna 1.6 SX,Jaipur,2012,117837,Second,22.32,1582.0,126.32,5.0,4.75,Hyundai,1,0,0,1,14,8416.93
204,212,Renault Duster 85PS Diesel RxL Optional,Mumbai,2014,30000,First,20.46,1461.0,83.8,5.0,5.95,Renault,1,0,0,1,12,2500.0
205,213,Hyundai Creta 1.6 VTVT S,Delhi,2015,27057,Second,15.29,1591.0,121.3,5.0,8.15,Hyundai,0,1,0,1,11,2459.73
206,214,Maruti Wagon R AMT VXI,Mumbai,2016,8500,First,20.51,998.0,67.0,5.0,4.22,Maruti,0,1,1,0,10,850.0
207,215,Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,2010,30500,First,11.74,1796.0,186.0,5.0,10.5,Mercedes-Benz,0,1,1,0,16,1906.25
208,216,Audi A8 L 3.0 TDI quattro,Delhi,2012,56000,First,11.8,2967.0,246.7,5.0,45.0,Audi,1,0,1,0,14,4000.0
209,217,Hyundai i10 Magna 1.1,Pune,2012,44000,Second,19.81,1086.0,68.05,5.0,2.9,Hyundai,0,1,0,1,14,3142.86
210,218,Skoda Rapid 1.6 MPI AT Style Black Package,Mumbai,2017,10500,First,14.3,1598.0,103.52,5.0,8.9,Skoda,0,1,1,0,9,1166.67
211,219,Skoda Superb Style 1.8 TSI AT,Hyderabad,2017,26000,First,14.67,1798.0,177.46,5.0,26.0,Skoda,0,1,1,0,9,2888.89
212,220,Hyundai i20 Active 1.2 SX,Coimbatore,2018,25166,First,17.19,1197.0,81.86,5.0,8.22,Hyundai,0,1,0,1,8,3145.75
213,221,Honda Amaze VX i-DTEC,Kolkata,2014,64000,Second,25.8,1498.0,98.6,5.0,3.5,Honda,1,0,0,1,12,5333.33
214,222,Maruti Wagon R LXI,Chennai,2004,61000,Second,18.9,998.0,67.1,5.0,1.25,Maruti,0,1,0,1,22,2772.73
215,223,Mahindra Verito 1.5 D4 BSIV,Hyderabad,2013,107000,First,21.03,1461.0,65.0,5.0,3.7,Mahindra,1,0,0,1,13,8230.77
216,224,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161,First,19.27,2143.0,167.62,5.0,39.41,Mercedes-Benz,1,0,1,0,8,3645.12
217,225,Maruti Wagon R VXI,Kolkata,2013,32000,First,22.5,998.0,67.04,5.0,2.65,Maruti,0,1,0,1,13,2461.54
218,226,Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,2015,46173,Second,19.01,1461.0,108.5,5.0,8.92,Nissan,1,0,0,1,11,4197.55
219,228,Mini Cooper Convertible S,Kochi,2017,26327,First,16.82,1998.0,189.08,4.0,35.67,Mini,0,1,1,0,9,2925.22
220,229,Ford Figo Diesel,Bangalore,2015,70436,First,18.88,1498.0,99.0,5.0,3.6,Ford,1,0,0,1,11,6403.27
221,230,Tata Indica V2 DLS BSII,Jaipur,2007,200000,Second,17.2,1396.0,53.5,5.0,0.85,Tata,1,0,0,1,19,10526.32
222,231,Chevrolet Beat LT,Kochi,2016,60813,Second,18.6,1199.0,76.8,5.0,3.32,Chevrolet,0,1,0,1,10,6081.3
223,232,Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000,First,22.07,1199.0,73.9,5.0,3.6,Volkswagen,1,0,0,1,14,3214.29
224,233,Maruti Swift ZDi,Hyderabad,2016,64000,First,22.9,1248.0,74.0,5.0,6.8,Maruti,1,0,0,1,10,6400.0
225,234,Ford Figo Diesel EXI,Kolkata,2012,41284,First,20.0,1399.0,68.05,5.0,2.5,Ford,1,0,0,1,14,2948.86
226,235,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14165,First,11.36,2755.0,171.5,7.0,19.64,Toyota,1,0,1,0,7,2023.57
227,236,Hyundai Santa Fe 4x4 AT,Mumbai,2011,67000,Second,11.72,2199.0,194.3,7.0,7.0,Hyundai,1,0,1,0,15,4466.67
228,237,Honda City i-VTEC V,Kolkata,2011,32572,First,17.4,1497.0,117.3,5.0,3.87,Honda,0,1,0,1,15,2171.47
229,238,Hyundai i20 1.2 Magna Executive,Kochi,2018,14960,First,18.6,1197.0,81.83,5.0,6.27,Hyundai,0,1,0,1,8,1870.0
230,239,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980,First,19.27,2143.0,167.62,5.0,18.12,Mercedes-Benz,1,0,1,0,11,5089.09
231,240,Chevrolet Beat Diesel LT,Mumbai,2013,74000,First,25.44,936.0,57.6,5.0,2.65,Chevrolet,1,0,0,1,13,5692.31
232,241,Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847,First,22.54,1396.0,88.73,5.0,7.2,Hyundai,1,0,0,1,11,5167.91
233,242,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,First,12.99,2494.0,100.6,7.0,14.3,Toyota,1,0,0,1,11,11034.0
234,243,Maruti Ertiga VDI,Chennai,2013,52000,First,20.77,1248.0,88.76,7.0,6.9,Maruti,1,0,0,1,13,4000.0
235,244,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000,First,12.8,2494.0,102.0,7.0,10.75,Toyota,1,0,0,1,12,9833.33
236,246,Honda City i VTEC V,Kochi,2016,33915,First,17.8,1497.0,117.3,5.0,8.09,Honda,0,1,0,1,10,3391.5
237,247,BMW X1 sDrive20d,Ahmedabad,2014,82002,First,17.05,1995.0,184.0,5.0,18.5,BMW,1,0,1,0,12,6833.5
238,248,Hyundai Grand i10 CRDi Era,Mumbai,2017,33000,First,24.0,1120.0,70.0,5.0,4.75,Hyundai,1,0,0,1,9,3666.67
239,249,Maruti Ciaz 1.3 Alpha,Chennai,2016,34000,First,28.09,1248.0,88.5,5.0,8.45,Maruti,1,0,0,1,10,3400.0
240,250,Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000,First,20.5,1598.0,103.6,5.0,3.5,Skoda,1,0,0,1,14,3928.57
241,251,Hyundai Accent CRDi,Kochi,2006,160538,First,13.1,1493.0,82.0,5.0,1.8,Hyundai,1,0,0,1,20,8026.9
242,252,Volkswagen Polo GT 1.5 TDI,Jaipur,2014,60000,Second,19.91,1498.0,103.6,5.0,3.7,Volkswagen,1,0,0,1,12,5000.0
243,253,Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575,First,18.7,1199.0,88.7,5.0,7.17,Honda,0,1,0,1,9,5508.33
244,254,Hyundai i10 Era,Jaipur,2010,83000,First,19.81,1086.0,68.05,5.0,1.75,Hyundai,0,1,0,1,16,5187.5
245,255,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,2018,51346,First,16.38,1995.0,183.0,5.0,21.99,Hyundai,1,0,1,0,8,6418.25
246,256,Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43000,First,13.68,2393.0,147.8,7.0,18.65,Toyota,1,0,0,1,9,4777.78
247,257,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000,Third,19.7,796.0,35.0,5.0,1.85,Maruti,0,1,0,1,15,2333.33
248,258,Maruti Swift VXI BSIV,Coimbatore,2017,27872,Second,20.4,1197.0,81.8,5.0,5.95,Maruti,0,1,0,1,9,3096.89
249,259,Hyundai Grand i10 Magna,Mumbai,2014,16514,First,18.9,1197.0,82.0,5.0,3.75,Hyundai,0,1,0,1,12,1376.17
250,260,Maruti Swift VDI,Pune,2012,120000,First,22.9,1248.0,74.0,5.0,3.75,Maruti,1,0,0,1,14,8571.43
251,261,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,143275,First,22.0,1582.0,126.2,5.0,2.6,Hyundai,1,0,0,1,18,7959.72
252,263,Hyundai i20 1.2 Sportz,Mumbai,2010,52000,First,17.0,1197.0,80.0,5.0,2.8,Hyundai,0,1,0,1,16,3250.0
253,264,Mercedes-Benz GLE 350d,Coimbatore,2017,29819,First,11.57,2987.0,254.79,5.0,61.29,Mercedes-Benz,1,0,1,0,9,3313.22
254,265,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,2014,57000,Second,15.8,2148.0,170.0,5.0,18.0,Mercedes-Benz,1,0,0,1,12,4750.0
255,266,Maruti Ritz ZDi,Hyderabad,2014,88500,First,23.2,1248.0,73.94,5.0,4.35,Maruti,1,0,0,1,12,7375.0
256,267,Hyundai Creta 1.6 CRDi SX,Bangalore,2016,28000,First,19.67,1582.0,126.2,5.0,13.75,Hyundai,1,0,0,1,10,2800.0
257,268,Maruti A-Star Vxi,Pune,2010,67000,First,19.0,998.0,66.1,5.0,2.0,Maruti,0,1,0,1,16,4187.5
258,269,Renault Duster 110PS Diesel RXZ Option,Delhi,2016,26000,First,19.64,1461.0,108.45,5.0,10.0,Renault,1,0,0,1,10,2600.0
259,270,Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000,First,17.8,1248.0,76.0,5.0,1.65,Fiat,1,0,0,1,16,7500.0
260,271,BMW X3 xDrive30d M Sport,Coimbatore,2017,51982,First,16.55,2993.0,258.0,5.0,45.77,BMW,1,0,1,0,9,5775.78
261,272,Hyundai i10 Sportz,Bangalore,2010,36000,Second,20.36,1197.0,78.9,5.0,3.25,Hyundai,0,1,0,1,16,2250.0
262,273,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,First,12.8,2494.0,102.0,7.0,12.8,Toyota,1,0,0,1,10,4700.0
263,274,Maruti Zen VXI BSII,Mumbai,2002,60000,Third,17.3,993.0,60.0,5.0,0.55,Maruti,0,1,0,1,24,2500.0
264,275,Maruti Swift VDI,Hyderabad,2018,31025,First,28.4,1248.0,74.0,5.0,7.15,Maruti,1,0,0,1,8,3878.12
265,276,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,2013,105000,Second,12.05,2179.0,120.0,8.0,7.0,Mahindra,1,0,0,1,13,8076.92
266,277,Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900,First,22.95,1248.0,74.0,5.0,3.75,Tata,1,0,0,1,9,13544.44
267,278,Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,22695,First,18.88,999.0,123.24,5.0,8.5,Ford,0,1,0,1,9,2521.67
268,279,Maruti Swift Dzire ZDI,Jaipur,2012,73000,First,23.4,1248.0,74.0,5.0,4.35,Maruti,1,0,0,1,14,5214.29
269,280,Maruti Alto 800 LXI,Kochi,2016,32227,First,22.74,796.0,47.3,5.0,3.26,Maruti,0,1,0,1,10,3222.7
270,281,Honda City 1.5 S MT,Jaipur,2011,55000,First,17.0,1497.0,118.0,5.0,4.21,Honda,0,1,0,1,15,3666.67
271,282,Audi Q7 3.0 TDI Quattro Technology,Kochi,2018,11287,First,12.07,2967.0,241.4,7.0,70.36,Audi,1,0,1,0,8,1410.88
272,283,Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000,Second,17.0,1896.0,105.0,5.0,2.95,Skoda,1,0,1,0,17,2823.53
273,284,Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308,First,17.1,1591.0,121.3,5.0,4.28,Hyundai,0,1,0,1,14,3879.14
274,285,Honda City 1.5 V AT,Jaipur,2009,78442,First,16.8,1497.0,118.0,5.0,3.57,Honda,0,1,1,0,17,4614.24
275,286,Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,2013,46000,First,21.9,1396.0,88.8,5.0,3.11,Hyundai,1,0,0,1,13,3538.46
276,287,Hyundai i20 Sportz AT 1.4,Coimbatore,2014,45051,First,15.0,1396.0,98.6,5.0,5.96,Hyundai,0,1,1,0,12,3754.25
277,288,Volkswagen Vento Diesel Highline,Hyderabad,2011,69000,First,20.54,1598.0,103.6,5.0,4.7,Volkswagen,1,0,0,1,15,4600.0
278,289,Honda City i VTEC VX,Ahmedabad,2014,49000,First,17.4,1497.0,117.3,5.0,6.9,Honda,0,1,0,1,12,4083.33
279,290,Tata Zest Quadrajet 1.3 75PS XE,Pune,2018,45000,First,22.95,1248.0,74.0,5.0,5.25,Tata,1,0,0,1,8,5625.0
280,291,BMW 5 Series 2003-2012 520d,Pune,2015,64000,First,18.48,1995.0,177.0,5.0,28.0,BMW,1,0,1,0,11,5818.18
281,292,Maruti Wagon R LXI Minor,Delhi,2009,60000,First,18.9,1061.0,67.0,5.0,1.35,Maruti,0,1,0,1,17,3529.41
282,293,Honda Jazz VX,Delhi,2015,62178,First,18.2,1199.0,88.7,5.0,4.85,Honda,0,1,0,1,11,5652.55
283,294,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,2012,58006,First,15.0,1896.0,105.0,5.0,6.7,Volkswagen,1,0,0,1,14,4143.29
284,295,Hyundai i10 Magna 1.2,Hyderabad,2010,74000,First,20.36,1197.0,78.9,5.0,3.1,Hyundai,0,1,0,1,16,4625.0
285,296,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,77771,First,19.27,2143.0,170.0,5.0,18.64,Mercedes-Benz,1,0,1,0,11,7070.09
286,297,Hyundai i10 Magna 1.2 iTech SE,Pune,2012,45275,First,20.36,1197.0,78.9,5.0,2.8,Hyundai,0,1,0,1,14,3233.93
287,298,Toyota Innova Crysta 2.4 ZX MT,Chennai,2016,48000,First,13.68,2393.0,147.8,7.0,20.25,Toyota,1,0,0,1,10,4800.0
288,299,Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,31652,First,17.68,1968.0,174.33,5.0,26.78,Audi,1,0,1,0,11,2877.45
289,300,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2010,109000,Second,12.99,2494.0,100.6,7.0,8.26,Toyota,1,0,0,1,16,6812.5
290,301,Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2015,31978,First,16.47,1198.0,73.9,5.0,3.89,Volkswagen,0,1,0,1,11,2907.09
291,302,Maruti Alto K10 LXI,Hyderabad,2011,70000,First,20.92,998.0,67.1,5.0,2.1,Maruti,0,1,0,1,15,4666.67
292,303,Honda City i-VTEC CVT ZX,Mumbai,2017,15000,First,18.0,1497.0,117.3,5.0,12.69,Honda,0,1,1,0,9,1666.67
293,304,Tata Indigo LX,Coimbatore,2013,59138,First,17.0,1405.0,70.0,5.0,2.58,Tata,1,0,0,1,13,4549.08
294,305,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,61726,First,17.68,1968.0,174.33,5.0,20.77,Audi,1,0,1,0,12,5143.83
295,306,Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,2015,48000,First,17.9,2143.0,136.0,5.0,20.26,Mercedes-Benz,1,0,1,0,11,4363.64
296,309,Maruti Celerio VXI AT,Hyderabad,2014,77815,First,23.1,998.0,67.04,5.0,4.25,Maruti,0,1,1,0,12,6484.58
297,310,Mercedes-Benz GLE 250d,Hyderabad,2017,29000,First,17.9,2143.0,201.15,5.0,57.0,Mercedes-Benz,1,0,1,0,9,3222.22
298,311,Land Rover Range Rover HSE Dynamic,Delhi,2017,44000,First,12.7,2179.0,187.7,5.0,44.0,Land,1,0,1,0,9,4888.89
299,312,Volkswagen Vento Diesel Trendline,Hyderabad,2011,108626,First,20.54,1598.0,103.6,5.0,3.65,Volkswagen,1,0,0,1,15,7241.73
300,313,Maruti Omni 8 Seater BSIV,Hyderabad,2012,71791,First,14.0,796.0,35.0,5.0,2.05,Maruti,0,1,0,1,14,5127.93
301,314,Honda Brio 1.2 VX MT,Kochi,2012,91931,First,18.5,1198.0,86.8,5.0,3.13,Honda,0,1,0,1,14,6566.5
302,315,Tata Sumo Delux,Hyderabad,2000,158000,Second,14.07,2956.0,83.1,7.0,1.5,Tata,1,0,0,1,26,6076.92
303,316,Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,First,18.0,1248.0,75.0,5.0,2.85,Tata,1,0,0,1,14,6513.07
304,317,Maruti Wagon R LXI BS IV,Delhi,2012,65000,First,18.9,998.0,67.1,5.0,2.65,Maruti,0,1,0,1,14,4642.86
305,318,Mahindra XUV500 W8 4WD,Hyderabad,2015,88428,First,16.0,2179.0,140.0,7.0,10.6,Mahindra,1,0,0,1,11,8038.91
306,319,Tata Indigo LS Dicor,Pune,2008,138000,Second,17.1,1396.0,70.0,5.0,1.25,Tata,1,0,0,1,18,7666.67
307,320,Maruti Ertiga Paseo VXI,Mumbai,2018,18000,First,16.02,1373.0,93.7,7.0,8.25,Maruti,0,1,0,1,8,2250.0
308,321,Honda Accord 2.4 A/T,Mumbai,2011,60000,First,11.7,2354.0,177.6,5.0,4.45,Honda,0,1,1,0,15,4000.0
309,322,Maruti Swift Dzire VDi,Kolkata,2012,48000,First,19.3,1248.0,73.9,5.0,3.7,Maruti,1,0,0,1,14,3428.57
310,323,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,160000,First,17.8,1399.0,68.0,5.0,2.8,Ford,1,0,0,1,17,9411.76
311,324,Honda City ZX GXi,Kolkata,2008,40000,First,17.7,1497.0,78.0,5.0,1.8,Honda,0,1,0,1,18,2222.22
312,325,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,51495,First,17.68,1968.0,174.33,5.0,21.95,Audi,1,0,1,0,12,4291.25
313,326,BMW 6 Series 640d Gran Coupe,Mumbai,2011,30000,First,9.52,2993.0,313.0,4.0,49.0,BMW,1,0,1,0,15,2000.0
314,327,Audi Q7 45 TDI Quattro Technology,Coimbatore,2017,97430,First,14.75,2967.0,245.0,7.0,62.67,Audi,1,0,1,0,9,10825.56
315,329,Hyundai i20 1.4 CRDi Asta,Pune,2012,83000,First,23.0,1396.0,90.0,5.0,5.5,Hyundai,1,0,0,1,14,5928.57
316,330,Hyundai i10 Sportz AT,Bangalore,2009,37000,Third,16.95,1197.0,78.9,5.0,2.95,Hyundai,0,1,1,0,17,2176.47
317,331,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,28503,First,19.0,1199.0,88.7,5.0,6.86,Honda,0,1,1,0,10,2850.3
318,332,Maruti Swift VDI BSIV,Hyderabad,2015,76496,First,25.2,1248.0,74.0,5.0,6.15,Maruti,1,0,0,1,11,6954.18
319,333,Hyundai i20 Asta 1.2,Pune,2011,79152,Second,18.5,1197.0,82.85,5.0,3.3,Hyundai,0,1,0,1,15,5276.8
320,334,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2011,32000,First,16.47,1198.0,73.9,5.0,2.55,Volkswagen,0,1,0,1,15,2133.33
321,335,Maruti Alto LXi,Ahmedabad,2009,35000,First,19.7,796.0,46.3,5.0,1.5,Maruti,0,1,0,1,17,2058.82
322,336,Toyota Corolla H4,Chennai,2004,105000,Second,11.3,1794.0,125.0,5.0,2.5,Toyota,0,1,1,0,22,4772.73
323,337,Maruti Alto LXi,Chennai,2006,56000,Second,19.7,796.0,46.3,5.0,1.4,Maruti,0,1,0,1,20,2800.0
324,338,Tata Manza ELAN Quadrajet BS IV,Pune,2012,73000,First,21.12,1248.0,88.8,5.0,3.4,Tata,1,0,0,1,14,5214.29
325,339,Maruti Alto LXi,Pune,2012,38000,First,19.7,796.0,46.3,5.0,2.25,Maruti,0,1,0,1,14,2714.29
326,340,Skoda Octavia Ambition Plus 2.0 TDI AT,Kolkata,2013,775000,First,19.3,1968.0,141.0,5.0,7.5,Skoda,1,0,1,0,13,59615.38
327,341,Toyota Corolla H4,Kolkata,2008,80000,First,11.3,1794.0,125.0,5.0,2.8,Toyota,0,1,1,0,18,4444.44
328,342,Hyundai i20 Asta Option 1.2,Coimbatore,2016,24973,First,18.6,1197.0,81.83,5.0,7.66,Hyundai,0,1,0,1,10,2497.3
329,343,Maruti Vitara Brezza LDi,Chennai,2016,45000,First,24.3,1248.0,88.5,5.0,7.15,Maruti,1,0,0,1,10,4500.0
330,344,Honda City 1.5 V MT,Delhi,2010,87430,First,17.0,1497.0,118.0,5.0,3.5,Honda,0,1,0,1,16,5464.38
331,345,Tata Indica Vista Aqua 1.3 Quadrajet,Hyderabad,2014,133944,Second,18.0,1248.0,75.0,5.0,3.5,Tata,1,0,0,1,12,11162.0
332,346,Honda Amaze S i-Dtech,Kolkata,2013,57000,First,25.8,1498.0,98.6,5.0,3.45,Honda,1,0,0,1,13,4384.62
333,347,Hyundai EON D Lite Plus,Coimbatore,2016,27904,First,21.1,814.0,55.2,5.0,3.55,Hyundai,0,1,0,1,10,2790.4
334,348,BMW 3 Series Luxury Line,Kochi,2015,30717,Second,21.76,1995.0,190.0,5.0,25.99,BMW,1,0,1,0,11,2792.45
335,349,Hyundai Verna 1.6 SX,Bangalore,2012,80000,First,22.32,1582.0,126.32,5.0,5.25,Hyundai,1,0,0,1,14,5714.29
336,350,Tata Manza Club Class Quadrajet90 LS,Ahmedabad,2013,47304,First,21.02,1248.0,88.8,5.0,2.9,Tata,1,0,0,1,13,3638.77
337,351,Skoda Octavia RS,Jaipur,2005,100000,First,14.45,1984.0,227.0,5.0,2.05,Skoda,0,1,1,0,21,4761.9
338,352,Maruti Alto K10 VXI,Pune,2017,30000,First,24.07,998.0,67.1,5.0,3.75,Maruti,0,1,0,1,9,3333.33
339,353,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,68000,First,22.7,1498.0,89.84,5.0,6.75,Ford,1,0,0,1,12,5666.67
340,354,Chevrolet Spark 1.0 LS,Kolkata,2011,21000,Second,18.0,995.0,62.0,5.0,0.95,Chevrolet,0,1,0,1,15,1400.0
341,355,Jaguar XF 2.0 Diesel Portfolio,Hyderabad,2017,21000,First,19.33,1999.0,177.0,5.0,52.0,Jaguar,1,0,1,0,9,2333.33
342,356,Honda CR-V RVi MT,Jaipur,2007,119000,Third,13.1,1997.0,141.1,5.0,3.91,Honda,0,1,0,1,19,6263.16
343,357,Skoda Superb L&K 1.8 TSI AT,Kochi,2019,13747,First,14.67,1798.0,177.46,5.0,27.3,Skoda,0,1,1,0,7,1963.86
344,358,Hyundai i10 Magna 1.2,Chennai,2009,620000,First,20.36,1197.0,78.9,5.0,2.7,Hyundai,0,1,0,1,17,36470.59
345,359,Maruti Swift LDI,Delhi,2013,70000,First,22.9,1248.0,74.0,5.0,3.5,Maruti,1,0,0,1,13,5384.62
346,360,Maruti Swift Dzire VXi AT,Mumbai,2016,18000,First,18.5,1197.0,83.14,5.0,6.2,Maruti,0,1,1,0,10,1800.0
347,361,Nissan Micra Diesel XV,Chennai,2011,83000,First,23.08,1461.0,63.1,5.0,2.75,Nissan,1,0,0,1,15,5533.33
348,362,Maruti Swift Dzire Tour LDI,Mumbai,2015,130000,First,23.4,1248.0,74.0,5.0,3.25,Maruti,1,0,0,1,11,11818.18
349,363,Ford Fiesta Classic 1.4 Duratorq CLXI,Pune,2012,63400,First,17.8,1399.0,67.0,5.0,3.25,Ford,1,0,0,1,14,4528.57
350,364,Maruti Zen LX,Kolkata,2003,65000,First,17.3,993.0,60.0,5.0,0.65,Maruti,0,1,0,1,23,2826.09
351,365,Mini Clubman Cooper S,Pune,2017,8350,First,13.8,1998.0,192.0,5.0,35.0,Mini,0,1,0,1,9,927.78
352,366,Toyota Etios GD,Kolkata,2014,45000,First,23.59,1364.0,67.05,5.0,3.25,Toyota,1,0,0,1,12,3750.0
353,367,Maruti Alto 800 2016-2019 LXI,Kolkata,2018,26200,First,24.7,796.0,47.3,5.0,2.9,Maruti,0,1,0,1,8,3275.0
354,368,Maruti Alto VXi,Bangalore,2011,11000,Third,18.9,796.0,47.0,5.0,2.9,Maruti,0,1,0,1,15,733.33
355,369,BMW X5 3.0d,Bangalore,2009,90000,Second,11.0,2993.0,235.0,5.0,17.75,BMW,1,0,1,0,17,5294.12
356,370,Nissan Teana XV,Mumbai,2015,74000,Second,11.07,2496.0,179.5,5.0,8.25,Nissan,0,1,1,0,11,6727.27
